api_featured_image,brand,category,currency,description,id,name,price,price_sign,product_api_url,product_link,product_type,website_link,product_colors/colour_name,product_colors/hex_value,no_talc,sugar_free,peanut_free_product,cruelty_free,silicone_free,gluten_free,chemical_free,dairy_free,water_free,hypoallergenic,vegan,ecocert,purpicks,non_gmo,certclean,ewg_verified,oil_free,alcohol_free,canadian,organic,usda_organic,fair_trade,natural
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/343/original/data?1514063303,cargo cosmetics,liquid,,"Cargo Cosmetics Liquid Foundation is a smooth-as-silk, liquid foundation for sheer coverage that can be 
built as required for professional coverage. It offers a long-wearing 
finish without the need for heavy powder. The blend-able, lightweight 
and oil-free formulation, makes it ideal for oily skin types, while 
innovative skin conditioners hydrate dry skin types without adding oil. 
The sleek, recyclable plastic pouch package is so smart – it allows you 
to squeeze out just the right amount, using every drop of your purchase.
 It is cleaner and more hygienic than any traditional screw-top or pump 
bottle.  


Features:
Oil-free Anti-oxidants to nourish the skinExcellent cover yet feels weightlessAll skin typesSleek, silver-colored plastic pouch package is so smart – it allows you to squeeze out just the right amount, use every drop of their 
purchase, and is cleaner and more hygienic than any traditional 
screw-top or pump bottle.Key Ingredients: Vitamin E is a powerful anti-oxidant, helping the skin to fight the damaging effects of the environmentVitamin C augments the skin’s ability to fight free radicals 
that are caused by UV rays and an effective treatment of fine lines as 
well as helping to heal minor woundsGlycerin maintains and boost the skin’s natural water content by acting to draw moisture to the skinShade Range: Ingredients: Water (Aqua), Cyclopentasiloxane, Butylene Glycol, Dimethicone 
Crosspolymer, Octyldodecyl Neopentanoate, Glycerin, Hexyl Laurate, 
Polyglyceryl-4-Isostearate, Cetyl Peg/Ppg 10/1 Dimethicone, Dimethicone,
 Tocopherol, Tetrahexyldecyl Ascorbate, Glycyrrhiza Glabra (Licorice) 
Root Extract, Peg/Ppg-18 /18 Dimethicone, Nylon-12 Fluorescent 
Brightener 230 Salt, Polyvinylalcohol Crosspolymer, Acetyl Glucosamine, 
Phytantriol, Silica, Lysine, Potassium Chloride, Zinc Chloride, Sodium 
Chloride, Magnesium Chloride, Sodium Dehydroacetate, 
Triethoxycaprylylsilane, Disodium Edta, Sodium Hyaluronate, Hexylene 
Glycol, Caprylyl Glycol, May Contain (+/-): Mica, Iron Oxides (Ci 77491,
 Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891) 




 
",343,Cargo Cosmetics Liquid Foundation,42.0,,http://makeup-api.herokuapp.com/api/v1/products/343.json,https://well.ca/products/cargo-cosmetics-liquid-foundation_87617.html,foundation,https://well.ca,F-70 ;F-10 ;F-100 ;F-20 ;F-30 ;F-40 ;F-45 ;F-50 ;F-60 ;F-80 ;F-90 ,#CC9157;#EAD4AB;#492117;#F1C69C;#AF7A52;#B48C5B;#C8A480;#DBA157;#BC7E4D;#AE704B;#834127,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/342/original/data?1514063303,covergirl,liquid,,"Smooth, even coverage makes imperfections virtually vanish before your 
eyes, while the vitamin-enriched formula helps direct moisture to your 
skin’s surface, improving your skin’s condition over time. 
This liquid foundation glides on effortlessly for lightweight coverage 
that lasts for hours.Features:HypoallergenicFragrance FreeOil-FreeWon't clog pores",342,CoverGirl Smoothers All-Day Hydrating Makeup ,8.99,,http://makeup-api.herokuapp.com/api/v1/products/342.json,https://well.ca/products/covergirl-smoothers-all-day_75020.html,foundation,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/341/original/data?1514063303,covergirl,liquid,,"With CoverGirl's Clean Oil Control Makeup, you'll get all the shine control you 
want – without the drying coverage you don't. The Clean foundation with 
gentle oil absorbing powders and skin conditioners, help prevent 
dryness. Best of all, it won't clog pores, for a clean, shine-free face,
 hour after hour!Features: Oil and fragrance freeNon-comedogenic (won’'t clog pores)Dermatologically-testedWon’'t clog pores",341,CoverGirl Clean Oil Control Makeup ,9.49,,http://makeup-api.herokuapp.com/api/v1/products/341.json,https://well.ca/products/covergirl-clean-oil-control-makeup_74942.html,foundation,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/340/original/data?1514063302,physicians formula,liquid,,"
Physicians Formula Nude Wear Touch of Glow Foundation is a weightless fluid foundation that dresses your skin in an illuminating veil of radiance.  This airy foundation is formulated with translucent, 100% perfecting nude pigments.Features: HypoallergenicFragrance, Paraben, Gluten & Oil freeNon-ComedogenicDermatologist ApprovedDirections: Shake bottle before each use. Apply foundation directly onto enclosed Perfecting Foundation brush and blend with brush until desired coverage is achieved.Ingredients: Cyclopentasiloxane, Water, Cyclohexasiloxane, Butylene Glycol, Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Mica, Silica, Polyglyceryl-4 Isostearate, PEG/PPG-18/18 Dimethicone, Tropaeolum Majus Flower/Leaf/Stem Extract, Lactic Acid, Dimethicone/PEG-10/15 Crosspolymer, PEG-10 Dimethicone, Glycerin, Calcium Aluminum Borosilicate, Sodium Chloride, Nylon-12, Dimethicone/Polyglycerin-3 Crosspolymer, Hexyl Laurate, Tribehenin, Magnesium Sulfate, Polysorbate 20, Synthetic Fluorphlogopite, Disodium Cocoyl Glutamate, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Tocopheryl Acetate, Triethoxycaprylylsilane, Sodium Cocoyl Glutamate, Tetrahexyldecyl Ascorbate, Lauroyl Lysine, Dipropylene Glycol, Sodium Citrate, Tocopherol, Phenoxyethanol. May Contain: Iron Oxides, Titanium Dioxide.",340,Physicians Formula Nude Wear Touch of Glow Foundation,18.49,,http://makeup-api.herokuapp.com/api/v1/products/340.json,https://well.ca/products/physicians-formula-nude-wear-touch_102682.html,foundation,https://well.ca,Light ,#f2d7c2,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/339/original/data?1514063302,maybelline,liquid,,"Maybelline Dream Wonder Liquid Touch Foundation's breakthrough texture fuses with skin. A finish so impeccable, yet undetectable.Features:Exclusive dropperMedium to full coverage, ideal for normal skinFor Best Results: Shake well. Unscrew cap. Holding dropper vertically, allow foundation to drop onto fingertip. Apply to face as usual.",339,Maybelline Dream Wonder Liquid Touch Foundation,14.99,,http://makeup-api.herokuapp.com/api/v1/products/339.json,https://well.ca/products/maybelline-dream-wonder-liquid-touch_96732.html,foundation,https://well.ca,Sun Beige (85) ,#DDA17B,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/338/original/data?1514063302,covergirl,liquid,,"Take 5 years off the look of your skin.* This smooth liquid foundation 
with Olay ingredients blends into the skin, covering fine lines and 
wrinkles, for radiant, beautiful coverage that actually helps give you a
 youthful looking appearance. 
                                * Tested among women 35-65.Features:Protects with SPF 10Suitable for sensitive skinDermatologically-testedNon-comedogenic (won't clog pores)Oil-free


	
	
			
	
	
	
		
	
		
	
	
	  		
",338,CoverGirl Advanced Radiance Age Defying Liquid Makeup ,12.49,,http://makeup-api.herokuapp.com/api/v1/products/338.json,https://well.ca/products/covergirl-advanced-radiance-age_75009.html,foundation,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/337/original/open-uri20171223-4-po7z4r?1514063302,revlon,liquid,,"Revlon Photoready Airbrush Effect Makeup has a revolutionary formula with Light-Filtering
Technology delivers a poreless, airbrushed look.
Soft-focus pigments create a luminous finish.
your skin has never looked so flawless.
                            Features: High Resolution Shades SPF 20 Medium to Full Coverage
",337,Revlon Photoready Airbrush Effect Makeup,19.99,,http://makeup-api.herokuapp.com/api/v1/products/337.json,https://well.ca/products/revlon-photoready-airbrush-effect_101107.html,foundation,https://well.ca,Ivory ;Vanilla ;Cappuccino ;Mocha ;Shell ;Nude ;Natural Beige ;Medium Beige ;Cool Beige ;Golden Beige ;Rich Ginger ;Caramel ,#F9C8AD;#f7e8cc;#A0633E;#94583F;#fee0c1;#e8c3a5;#ebb486;#ecaa7d;#DFA585;#dfb698;#d5845d;#af622e,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/336/original/data?1514063302,revlon,liquid,,"Revlon Age Defying Firming + Lifting Makeup is an advanced anti-aging multi-benefit makeup. Firm. Lift. Hydrate. Cover.
93% of women saw noticeably improved skin.*
This all-in-one formula combines hyaluronic acid, a potent dose of 
moisturizing ingredients and our exclusive Triple Lift Complex™. Relax 
the look of expression lines, give skin a smooth, tightened feel and 
boost hydration 3X. For a radiant, rejuvenated look.**  

*after 8 weeks **skin feels tighter after 4 weeks, rejuvenated after 1Directions: Apply with fingertips, 
sponge or brush, blend foundation onto skin, starting in the center of 
your face, forehead, nose and chin blending outward
",336,Revlon Age Defying Firming + Lifting Makeup,19.99,,http://makeup-api.herokuapp.com/api/v1/products/336.json,https://well.ca/products/revlon-age-defying-firming-lifting_92471.html,foundation,https://well.ca,Warm Beige ,#E5BEA5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/335/original/data?1514063301,l'oreal,liquid,,"Liquid foundation revolutionized – a fresh luminous glow in a tap. Introducing the new L'Oreal Paris True Match Lumi Cushion, an innovative cushion drenched in liquid foundation. Tap a little for a fresh natural glow, tap on more to build a new level of luminous coverage.Features:Effortless applicationCompletely buildableOn-the-go coverageFormulated with Precise Match Technology to match your skin’s tone and textureAvailable in 8 true-to-skin shadesFinish: fresh & luminousCoverage: sheer to medium, buildable coverageFor all skin types",335,L'Oreal Paris True Match Lumi Cushion Foundation,26.99,,http://makeup-api.herokuapp.com/api/v1/products/335.json,https://well.ca/products/loreal-paris-true-match-lumi_112632.html,foundation,https://well.ca,Buff Beige  ;Classic Buff ;Classic Ivory  ;Creamy Natural  ;Light Ivory  ;Nude Beige ;Perfect Beige  ;Suntan ,#D09A7A;#DDB494;#E1BD9E;#EEB895;#F0C8A4;#ECB991;#E09E69;#C5936D,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/334/original/data?1514063301,cargo cosmetics,liquid,,"Many women don’t need foundation everywhere.  
OneBase™ allows you to cover areas around the eyes, nose and mouth to 
conceal imperfections.  It then blends out perfectly to natural skin. Cargo's OneBase combines superior coverage and precision application in the ease of a 
sleek tube and wand combination. It is the perfect product for those who
 do not want full-face foundation coverage – designed for natural 
coverage in key facial areas. Nourishing ingredients and conditioning 
properties provide moisture to the skin. Fragrance free and excellent 
for delicate, sensitive skin with essential essences that condition the 
skin and will not clog the pores. 


Features:
Nourishing ingredients and conditioning properties provide moisture to the skinFragrance -free and excellent for delicate, sensitive skin Sold in a sleek, malleable metal tube with a touch wand that is both easy and practical ALL SKIN TYPESKey Ingredients: Vitamin E helps the skin to fight the damaging effects of the
 environment and helps to moisturize the skin and repair minor damage 
found on the surface of the skinChamomile Extract  is a natural essential essence that is 
ideal for dry and sensitive skin types. Its naturally soothing and 
relaxing properties make it an exceptional ingredient for skin care 
productsAvocado Extract  is rich in natural vitamins that help to nourish the skinShade Range: Application: Using enclosed touch wand, dab OneBase to key areas of the face blend out with finger tipsUse under the eyes and on eyelids to brighten the eye area and prime the lids for shadowIf desired, OneBase can be used alone as a foundation replacement for
 key facial areas, or under liquid foundation for full-face coverageIngredients: Water (Aqua), Cyclomethicone, Propylene Glycol, Talc, Triethanolamine, 
Polyglyceryl-3 Diisostearate, Dimethicone Copolyol, Sodium Chloride, 
Methylparaben, Methicone, Propylparaben, Tribehenin, Tocopheryl Acetate,
 Anthemis Nobilis Flower Extract, Aloe Barbadensis Extract, Persea 
Gratissima (Avocado) Oil, Retinyl Palmitate, Glycosaminoglycans, Sodium 
Chondroitin Sulfate. May Contain (+/-): Titanium Dioxide (CI 77891), 
Iron Oxides (CI 77491, CI 77492, CI 77499), Carmine (CI 75470), Chromium
 Oxide Green (CI 77288), Manganese Violet (CI 77742), Ultramarines (CI 
77007).",334,Cargo Cosmetics OneBase for Face,28.0,,http://makeup-api.herokuapp.com/api/v1/products/334.json,https://well.ca/products/cargo-cosmetics-onebase-for-face_87688.html,foundation,https://well.ca,01 - Very fair with yellow undertone ;025 - Medium/Fair with neutral undertone ;03 - Medium/Fair with golden undertone ;04 - Medium/Dark with yellow undertone ;045 - Medium/Dark with goldenundertone ;05 - Dark with neutral undertone ,#E9BFA6;#CEA98E;#D19478;#A26C52;#C06F54;#975A3E,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/333/original/data?1514063301,physicians formula,liquid,,"Physicians Formula Youthful Wear Spotless Foundation is the 1st-to-Market ultra-fluid foundation delivers skin-perfecting coverage, an incredible sensorial experience and a finish so natural, it looks invisible on the skin.The 35% silicone formula creates a revolutionary, weightless liquid veil texture, combining the best of both worlds: flawless, spotless coverage + the feeling you have no makeup on at all.With just one drop, skin is immediately brighter, smoother and more even!Hypoallergenic. Paraben-Free. Gluten Free. Dermatologist approved. Non-Comedogenic. Clinically Tested. ",333,Physicians Formula Youthful Wear Spotless Foundation,18.49,,http://makeup-api.herokuapp.com/api/v1/products/333.json,https://well.ca/products/physicians-formula-youthful-wear_90013.html,foundation,https://well.ca,Light (6223C) ;Medium (6224C) ,#F6C9A0;#E4A788,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/332/original/open-uri20171223-4-1uhm6nz?1514063295,annabelle,liquid,,"
        Truly flawless, natural-looking skin is what you can expect 
from Annabelle SkinTrue Foundation. Its oil-Free, soft and matte finish makes you feel
 like you're wearing nothing at all, just beautiful skin. It blends 
easily to even out the skin tone yet feels extremely light and natural. 
Oil-Free. Shade Range: ",332,Annabelle SkinTrue Foundation,10.99,,http://makeup-api.herokuapp.com/api/v1/products/332.json,https://well.ca/products/annabelle-skintrue-foundation_97867.html,foundation,https://well.ca,Medium Beige ;Natural Ivory ;Soft Tan ;Sun Beige ;True Beige ,#e8c1aa;#f2d9c1;#ac7a65;#b98c78;#dcab98,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/331/original/data?1514063295,almay,liquid,,"Almay Smart Shade™ makeup makes it easy to find “the one” with just three skintone-adjusting shades to choose from, not hundreds! It adjusts to the natural tones and nuances of your skin with breakthrough new Almay ToneMimic™ shade-sensing bead technology which intuitively transforms to your skintone for all day natural looking coverage in your perfect shade. Contains broad spectrum SPF 15. HYPOALLERGENIC. DERMATOLOGIST TESTED. MADE FOR SENSITIVE SKIN.Shade Range: ",331,Almay Smart Shade Skintone Matching Makeup ,17.29,,http://makeup-api.herokuapp.com/api/v1/products/331.json,https://well.ca/products/almay-smart-shade-skintone-matching_92875.html,foundation,https://well.ca,Light ;Light Medium ;Medium ,#DFBA9C;#E5B598;#CF9776,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/330/original/data?1514063293,l'oreal,liquid,,"Introducing a breakthrough in age minimizing makeup.Only Visible Lift Serum Absolute features an age reversing serum of 5 ingredients in 1 luminous makeup. This new makeup instantly evens skin tone with a luxuriously lightweight formula that doesn't settle into lines and wrinkles.In 4 weeks, the potent formula addresses 5 sighs of aging to visibly transform skin to smoother, firmer, brighter, even, flawless.5 proven results :

45% more even skin tone
72% saw more youthful skin
75% reduction inf ine lines and wrinkles
79% saw fewer imperfections
90% saw smoother skin

Finish : LuminousCoverage : MediumSkin Type : All skin types",330,L'Oreal Visible Lift Serum Absolute,20.49,,http://makeup-api.herokuapp.com/api/v1/products/330.json,https://well.ca/products/loreal-visible-lift-serum-absolute_27672.html,foundation,https://well.ca,Classic Ivory ;Honey Beige ;Light Ivory ;Soft Ivory ,#DFBDA2;#C38961;#E3C7AA;#E5C5A3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/329/original/data?1514063293,almay,liquid,,"Almay Smart Shade™ anti-aging makeup makes it easy to find “the one” with just three skintone-adjusting shades to choose from, not hundreds! It adjusts to the natural tones and nuances of your skin with breakthrough new Almay ToneMimic™ shade-sensing bead technology which intuitively transforms to your skintone for your perfect shade while helping to erase flaws and imperfections. 4 out of 5 women saw an instant reduction in the appearance of fine lines and wrinkles. Helps protect against sun damage with broad spectrum SPF 20. HYPOALLERGENIC. DERMATOLOGIST TESTED. MADE FOR SENSITIVE SKIN. Shade Range: ",329,Almay Smart Shade Anti-Aging Skintone Matching Makeup,17.29,,http://makeup-api.herokuapp.com/api/v1/products/329.json,https://well.ca/products/almay-smart-shade-anti-aging_92874.html,foundation,https://well.ca,Light ;Light Medium ;Medium ,#E3B591;#E3B08F;#D89A75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/328/original/data?1514063301,almay,liquid,,"Longwear meets skincare.tlc truly lasting color makeup delivers up to 16 hours of flawless coverage that won't rub off - even in heat and humidity. Plus, it nourishes skin with antioxidant green tea to protect, vitamin E to help smooth and lemon extract to brighten... for all day, natural radiance. Now, that's tlc.hypoallergenic • oil-free • won't clog pores • dermatologist tested",328,Almay Truly Lasting Color Makeup,17.29,,http://makeup-api.herokuapp.com/api/v1/products/328.json,https://well.ca/products/almay-truly-lasting-color-makeup_6586.html,foundation,https://well.ca,Ivory ;Naked ;Beige ,#EBC2A6;#EBBE9F;#E3B18E,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
